"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030656","GO:0030656","regulation of vitamin metabolic process","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"13350/69634",2
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"19419/13655",2
"GO:0033623","GO:0033623","regulation of integrin activation","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"227377/12484",2
"GO:0034162","GO:0034162","toll-like receptor 9 signaling pathway","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"19280/68585",2
"GO:0034755","GO:0034755","iron ion transmembrane transport","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"66383/18125",2
"GO:0035461","GO:0035461","vitamin transmembrane transport","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"52466/54338",2
"GO:0042748","GO:0042748","circadian sleep/wake cycle, non-REM sleep","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"11539/224671",2
"GO:0045342","GO:0045342","MHC class II biosynthetic process","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"22433/74164",2
"GO:0045605","GO:0045605","negative regulation of epidermal cell differentiation","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"67996/107586",2
"GO:0051712","GO:0051712","positive regulation of killing of cells of other organism","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"12015/14433",2
"GO:0060442","GO:0060442","branching involved in prostate gland morphogenesis","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"13982/14155",2
"GO:0060700","GO:0060700","regulation of ribonuclease activity","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"110213/18148",2
"GO:0060856","GO:0060856","establishment of blood-brain barrier","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"12387/68585",2
"GO:0061307","GO:0061307","cardiac neural crest cell differentiation involved in heart development","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"26417/26413",2
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"22418/22059",2
"GO:0086014","GO:0086014","atrial cardiac muscle cell action potential","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"109676/12288",2
"GO:0086026","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"109676/12288",2
"GO:0086066","GO:0086066","atrial cardiac muscle cell to AV node cell communication","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"109676/12288",2
"GO:1901317","GO:1901317","regulation of flagellated sperm motility","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"11747/66793",2
"GO:2000095","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"11352/140577",2
"GO:2000252","GO:2000252","negative regulation of feeding behavior","2/4775","15/23210",0.845772396565812,0.988658859466863,0.63420691253972,"22044/12424",2
"GO:0032814","GO:0032814","regulation of natural killer cell activation","7/4775","45/23210",0.846429900154819,0.988864948731184,0.634339115103609,"17101/19419/16783/14456/11765/252838/232946",7
"GO:0032965","GO:0032965","regulation of collagen biosynthetic process","7/4775","45/23210",0.846429900154819,0.988864948731184,0.634339115103609,"18591/14219/114886/54683/14718/30951/109905",7
"GO:0045332","GO:0045332","phospholipid translocation","7/4775","45/23210",0.846429900154819,0.988864948731184,0.634339115103609,"11303/18753/11981/69981/76295/11980/228432",7
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","10/4775","62/23210",0.847812819088636,0.990292919606185,0.635255132788737,"12387/19130/15902/68927/17069/63958/21814/22003/14225/15213",10
"GO:0048477","GO:0048477","oogenesis","16/4775","95/23210",0.848747669550799,0.991197079518977,0.635835135143688,"13870/12387/51792/64383/15081/20779/54418/19242/231386/56436/213541/381022/56484/18795/19229/15078",16
"GO:0002507","GO:0002507","tolerance induction","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"21929/57438/16396/15289",4
"GO:0032647","GO:0032647","regulation of interferon-alpha production","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"19280/15510/20846/15289",4
"GO:0042226","GO:0042226","interleukin-6 biosynthetic process","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"20848/11820/110355/12608",4
"GO:0043032","GO:0043032","positive regulation of macrophage activation","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"106763/22418/15510/85305",4
"GO:0045187","GO:0045187","regulation of circadian sleep/wake cycle, sleep","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"19215/11540/13488/11539",4
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"12387/22418/93840/15213",4
"GO:1902932","GO:1902932","positive regulation of alcohol biosynthetic process","4/4775","28/23210",0.856952655359746,0.999126584587776,0.640921770315666,"11307/20617/20280/11517",4
"GO:0031069","GO:0031069","hair follicle morphogenesis","5/4775","34/23210",0.857158232909124,0.999126584587776,0.640921770315666,"12387/13039/22409/16011/66042",5
"GO:0060512","GO:0060512","prostate gland morphogenesis","5/4775","34/23210",0.857158232909124,0.999126584587776,0.640921770315666,"19411/16001/13982/22418/14155",5
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","5/4775","34/23210",0.857158232909124,0.999126584587776,0.640921770315666,"19353/12261/68585/193385/227541",5
"GO:0003009","GO:0003009","skeletal muscle contraction","6/4775","40/23210",0.859246391997497,0.999953527323066,0.641452239237249,"26556/217154/71960/14705/14790/110893",6
"GO:0051384","GO:0051384","response to glucocorticoid","14/4775","85/23210",0.859305738157257,0.999953527323066,0.641452239237249,"26395/11670/20393/67731/13684/12371/11502/14608/16601/22195/51810/18708/20606/15289",14
"GO:0030279","GO:0030279","negative regulation of ossification","16/4775","96/23210",0.860046897184289,0.999953527323066,0.641452239237249,"17260/17966/15902/76566/15251/12457/16998/17283/16011/20481/17127/225998/72007/13386/12705/19229",16
"GO:0001780","GO:0001780","neutrophil homeostasis","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"108156/18578/320404",3
"GO:0002834","GO:0002834","regulation of response to tumor cell","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"15510/12484/15289",3
"GO:0002837","GO:0002837","regulation of immune response to tumor cell","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"15510/12484/15289",3
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"11516/57320/109815",3
"GO:0003418","GO:0003418","growth plate cartilage chondrocyte differentiation","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"19411/11749/246228",3
"GO:0032098","GO:0032098","regulation of appetite","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"59030/12424/15560",3
"GO:0032303","GO:0032303","regulation of icosanoid secretion","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"11957/50790/17319",3
"GO:0045606","GO:0045606","positive regulation of epidermal cell differentiation","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"26914/404634/107586",3
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"68646/192185/269951",3
"GO:0046597","GO:0046597","negative regulation of viral entry into host cell","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"54198/94091/93679",3
"GO:0070734","GO:0070734","histone H3-K27 methylation","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"110147/26914/15182",3
"GO:2000353","GO:2000353","positive regulation of endothelial cell apoptotic process","3/4775","22/23210",0.860300650271134,0.999953527323066,0.641452239237249,"22433/18569/56484",3
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","10/4775","63/23210",0.861568510700244,1,0.641482050625347,"20852/22042/235587/17685/225160/65113/16183/96935/27223/18861",10
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","10/4775","63/23210",0.861568510700244,1,0.641482050625347,"20852/22042/235587/17685/225160/65113/16183/96935/27223/18861",10
"GO:0002707","GO:0002707","negative regulation of lymphocyte mediated immunity","7/4775","46/23210",0.862378901047069,1,0.641482050625347,"12928/19056/235587/225160/65113/96935/105352",7
"GO:0003382","GO:0003382","epithelial cell morphogenesis","7/4775","46/23210",0.862378901047069,1,0.641482050625347,"19353/105782/93742/21821/58208/240025/20733",7
"GO:0034204","GO:0034204","lipid translocation","7/4775","46/23210",0.862378901047069,1,0.641482050625347,"11303/18753/11981/69981/76295/11980/228432",7
"GO:0035036","GO:0035036","sperm-egg recognition","7/4775","46/23210",0.862378901047069,1,0.641482050625347,"12462/12464/22334/11883/12469/11674/12461",7
"GO:0007292","GO:0007292","female gamete generation","25/4775","145/23210",0.865154639130275,1,0.641482050625347,"13870/12387/51792/52683/64383/15081/22187/217716/20729/15499/20662/20779/54418/19242/14453/18667/231386/56436/213541/381022/268903/56484/18795/19229/15078",25
"GO:0045682","GO:0045682","regulation of epidermis development","13/4775","80/23210",0.865215476206979,1,0.641482050625347,"50868/12387/26914/67996/16661/404634/19878/22418/17937/93691/107586/15213/17134",13
"GO:0010712","GO:0010712","regulation of collagen metabolic process","8/4775","52/23210",0.866095784462128,1,0.641482050625347,"18591/14219/114886/54683/14718/30951/16412/109905",8
"GO:0032481","GO:0032481","positive regulation of type I interferon production","8/4775","52/23210",0.866095784462128,1,0.641482050625347,"56490/15510/20846/54633/16179/14251/15289/67917",8
"GO:0048247","GO:0048247","lymphocyte chemotaxis","8/4775","52/23210",0.866095784462128,1,0.641482050625347,"57266/22418/20496/53416/14456/20312/232341/19229",8
"GO:0045576","GO:0045576","mast cell activation","11/4775","69/23210",0.866640132411636,1,0.641482050625347,"18806/12652/22631/69150/18607/12890/20910/19419/28040/20955/56632",11
"GO:0070231","GO:0070231","T cell apoptotic process","9/4775","58/23210",0.870128472226085,1,0.641482050625347,"11651/68137/12028/15251/22418/13347/14605/22346/22059",9
"GO:0061333","GO:0061333","renal tubule morphogenesis","14/4775","86/23210",0.8705853930688,1,0.641482050625347,"17260/12387/16869/52906/211401/13383/94275/269152/67087/16202/15213/114249/18514/16371",14
"GO:0048644","GO:0048644","muscle organ morphogenesis","16/4775","97/23210",0.870681328045187,1,0.641482050625347,"12387/19130/68927/22418/17069/98733/93840/28146/20429/63958/21814/112405/22003/14225/15213/22761",16
"GO:0002544","GO:0002544","chronic inflammatory response","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"21929/12608",2
"GO:0003222","GO:0003222","ventricular trabecula myocardium morphogenesis","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"63958/15213",2
"GO:0006828","GO:0006828","manganese ion transport","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"28240/235574",2
"GO:0006968","GO:0006968","cellular defense response","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"19229/12010",2
"GO:0007512","GO:0007512","adult heart development","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"77579/11548",2
"GO:0035112","GO:0035112","genitalia morphogenesis","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"12387/21416",2
"GO:0043117","GO:0043117","positive regulation of vascular permeability","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"12333/19245",2
"GO:0043374","GO:0043374","CD8-positive, alpha-beta T cell differentiation","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"20230/54644",2
"GO:0043584","GO:0043584","nose development","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"17172/20481",2
"GO:0043652","GO:0043652","engulfment of apoptotic cell","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"19353/56208",2
"GO:0045779","GO:0045779","negative regulation of bone resorption","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"12988/231633",2
"GO:0046835","GO:0046835","carbohydrate phosphorylation","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"214505/15275",2
"GO:0051709","GO:0051709","regulation of killing of cells of other organism","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"12015/14433",2
"GO:0060192","GO:0060192","negative regulation of lipase activity","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"79221/20661",2
"GO:0072109","GO:0072109","glomerular mesangium development","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"18591/13653",2
"GO:0090231","GO:0090231","regulation of spindle checkpoint","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"15499/30949",2
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"71375/231070",2
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"18591/13653",2
"GO:1902337","GO:1902337","regulation of apoptotic process involved in morphogenesis","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"12028/21814",2
"GO:2000291","GO:2000291","regulation of myoblast proliferation","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"11909/17536",2
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","2/4775","16/23210",0.871021755574027,1,0.641482050625347,"15251/64009",2
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","5/4775","35/23210",0.874211214298234,1,0.641482050625347,"110213/235587/225160/65113/67116",5
"GO:0009069","GO:0009069","serine family amino acid metabolic process","5/4775","35/23210",0.874211214298234,1,0.641482050625347,"27364/108156/108037/14630/22117",5
"GO:0035909","GO:0035909","aorta morphogenesis","5/4775","35/23210",0.874211214298234,1,0.641482050625347,"13642/19130/20807/17168/15213",5
"GO:0045940","GO:0045940","positive regulation of steroid metabolic process","5/4775","35/23210",0.874211214298234,1,0.641482050625347,"16001/217166/11307/20280/19017",5
"GO:0043331","GO:0043331","response to dsRNA","10/4775","64/23210",0.87431314184346,1,0.641482050625347,"56200/67245/20846/54633/104721/18148/14251/26417/26413/67917",10
"GO:0003413","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","4/4775","29/23210",0.875476044091521,1,0.641482050625347,"19411/56788/11749/246228",4
"GO:0006270","GO:0006270","DNA replication initiation","4/4775","29/23210",0.875476044091521,1,0.641482050625347,"78903/26429/216156/68379",4
"GO:0007530","GO:0007530","sex determination","4/4775","29/23210",0.875476044091521,1,0.641482050625347,"16001/14180/22668/66404",4
"GO:0033273","GO:0033273","response to vitamin","4/4775","29/23210",0.875476044091521,1,0.641482050625347,"66354/14827/14456/235041",4
"GO:0071354","GO:0071354","cellular response to interleukin-6","4/4775","29/23210",0.875476044091521,1,0.641482050625347,"20848/18673/224619/12631",4
"GO:0071548","GO:0071548","response to dexamethasone","4/4775","29/23210",0.875476044091521,1,0.641482050625347,"67731/13684/12371/51810",4
"GO:0032602","GO:0032602","chemokine production","15/4775","92/23210",0.875735821248685,1,0.641482050625347,"16956/22418/11820/11516/12978/17319/13349/19261/13653/17196/80795/12484/22761/69807/15289",15
"GO:0042472","GO:0042472","inner ear morphogenesis","19/4775","114/23210",0.876868038089312,1,0.641482050625347,"19353/13544/14365/110279/109934/15228/14180/22418/105782/20655/21417/72747/93840/13542/11941/14472/193385/109205/231070",19
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","7/4775","47/23210",0.876944929948637,1,0.641482050625347,"56200/18806/69150/20910/104721/20955/56632",7
"GO:0045907","GO:0045907","positive regulation of vasoconstriction","7/4775","47/23210",0.876944929948637,1,0.641482050625347,"18591/11651/11848/110355/11998/15560/11548",7
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","26/4775","152/23210",0.878984759946944,1,0.641482050625347,"19376/80913/66645/22418/15510/19419/80912/71514/53323/54633/53610/16783/11765/54725/17319/14824/17184/20466/12484/192231/18750/81702/26417/15289/67070/67917",26
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","32/4775","184/23210",0.879167053455583,1,0.641482050625347,"12034/12387/104156/20807/58231/16869/13982/22418/20356/13383/20496/94275/12234/18186/93840/20779/16842/67087/17313/16653/18479/16202/18667/19058/14472/15402/13138/19045/114249/239405/18514/20315",32
"GO:0009994","GO:0009994","oocyte differentiation","8/4775","53/23210",0.879624811038786,1,0.641482050625347,"12387/51792/64383/213541/381022/56484/18795/19229",8
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","8/4775","53/23210",0.879624811038786,1,0.641482050625347,"19042/22418/21416/20482/20481/66042/17965/20660",8
"GO:0002320","GO:0002320","lymphoid progenitor cell differentiation","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"20662/68219/216742",3
"GO:0022403","GO:0022403","cell cycle phase","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"22210/110052/18023",3
"GO:0032727","GO:0032727","positive regulation of interferon-alpha production","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"15510/20846/15289",3
"GO:0043371","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"16183/381305/22694",3
"GO:0060972","GO:0060972","left/right pattern formation","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"76779/73916/72938",3
"GO:0072202","GO:0072202","cell differentiation involved in metanephros development","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"18591/12387/12705",3
"GO:2000316","GO:2000316","regulation of T-helper 17 type immune response","3/4775","23/23210",0.880384720529155,1,0.641482050625347,"16183/54644/381305",3
"GO:0048844","GO:0048844","artery morphogenesis","12/4775","76/23210",0.882763381439032,1,0.641482050625347,"13642/12387/19130/20807/23797/17168/68585/18015/18186/16835/15213/12168",12
"GO:0050729","GO:0050729","positive regulation of inflammatory response","24/4775","142/23210",0.884890749734323,1,0.641482050625347,"13202/64297/16956/106763/57783/22418/69150/18569/20617/15510/57320/12753/85305/16835/17319/14824/12520/72993/12484/18750/20955/16423/12608/21333",24
"GO:0001657","GO:0001657","ureteric bud development","17/4775","104/23210",0.885396758812289,1,0.641482050625347,"12387/16869/243931/13383/94275/14561/269152/12307/67087/16202/17125/17127/19401/15213/114249/12064/18514",17
"GO:0072163","GO:0072163","mesonephric epithelium development","17/4775","104/23210",0.885396758812289,1,0.641482050625347,"12387/16869/243931/13383/94275/14561/269152/12307/67087/16202/17125/17127/19401/15213/114249/12064/18514",17
"GO:0072164","GO:0072164","mesonephric tubule development","17/4775","104/23210",0.885396758812289,1,0.641482050625347,"12387/16869/243931/13383/94275/14561/269152/12307/67087/16202/17125/17127/19401/15213/114249/12064/18514",17
"GO:0008033","GO:0008033","tRNA processing","19/4775","115/23210",0.885821626150637,1,0.641482050625347,"60507/66192/54351/28114/74195/67667/74753/56361/74097/233802/78651/68291/114615/104721/67674/227682/107328/20823/68205",19
"GO:0032675","GO:0032675","regulation of interleukin-6 production","26/4775","153/23210",0.886735277751513,1,0.641482050625347,"20848/16956/17164/21929/22433/22418/17470/56490/67581/11820/11516/110355/15510/16800/433693/14456/12988/19261/17196/80795/12484/16423/12608/15289/229521/109815",26
"GO:0048736","GO:0048736","appendage development","35/4775","201/23210",0.886747889955442,1,0.641482050625347,"216795/19411/12028/65964/12387/19165/15182/19164/67279/66910/14180/22418/20689/14682/18845/14683/56758/20429/16842/68099/20481/11819/70661/18515/19401/21821/106947/277939/69890/12288/239405/18514/20666/242291/12168",35
"GO:0060173","GO:0060173","limb development","35/4775","201/23210",0.886747889955442,1,0.641482050625347,"216795/19411/12028/65964/12387/19165/15182/19164/67279/66910/14180/22418/20689/14682/18845/14683/56758/20429/16842/68099/20481/11819/70661/18515/19401/21821/106947/277939/69890/12288/239405/18514/20666/242291/12168",35
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","13/4775","82/23210",0.886920191008334,1,0.641482050625347,"12387/16869/52906/13383/94275/269152/67087/16202/15213/114249/12705/18514/16371",13
"GO:0034341","GO:0034341","response to interferon-gamma","23/4775","137/23210",0.888043172533453,1,0.641482050625347,"360013/12540/16573/12539/66713/69635/19328/20617/20846/74117/53330/20910/20312/69091/19261/319278/56699/12705/52055/16423/14433/22059/11465",23
"GO:0021522","GO:0021522","spinal cord motor neuron differentiation","6/4775","42/23210",0.889212850780901,1,0.641482050625347,"20589/16911/12286/30946/18023/227331",6
"GO:0120178","GO:0120178","steroid hormone biosynthetic process","6/4775","42/23210",0.889212850780901,1,0.641482050625347,"58226/20280/19017/50781/11928/13653",6
"GO:1902622","GO:1902622","regulation of neutrophil migration","6/4775","42/23210",0.889212850780901,1,0.641482050625347,"19353/12261/68585/17524/193385/227541",6
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","5/4775","36/23210",0.889501751635229,1,0.641482050625347,"216795/12387/20429/12288/239405",5
"GO:0045987","GO:0045987","positive regulation of smooth muscle contraction","5/4775","36/23210",0.889501751635229,1,0.641482050625347,"11848/20807/13043/114249/11548",5
"GO:0051482","GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","5/4775","36/23210",0.889501751635229,1,0.641482050625347,"14816/13488/14745/15560/269604",5
"GO:0060993","GO:0060993","kidney morphogenesis","16/4775","99/23210",0.890037105909367,1,0.641482050625347,"12387/16869/52906/243931/13383/94275/269152/93840/12307/67087/16202/15213/114249/12705/18514/16371",16
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","7/4775","48/23210",0.890205437694152,1,0.641482050625347,"16956/22418/11820/17127/15275/13653/15289",7
"GO:0044786","GO:0044786","cell cycle DNA replication","7/4775","48/23210",0.890205437694152,1,0.641482050625347,"22404/20843/67444/18538/66404/68142/24061",7
"GO:0035107","GO:0035107","appendage morphogenesis","30/4775","175/23210",0.890839836713655,1,0.641482050625347,"216795/19411/12028/65964/12387/19165/15182/19164/66910/14180/22418/20689/14682/18845/14683/56758/20429/16842/68099/20481/70661/18515/21821/277939/69890/12288/239405/18514/20666/242291",30
"GO:0035108","GO:0035108","limb morphogenesis","30/4775","175/23210",0.890839836713655,1,0.641482050625347,"216795/19411/12028/65964/12387/19165/15182/19164/66910/14180/22418/20689/14682/18845/14683/56758/20429/16842/68099/20481/70661/18515/21821/277939/69890/12288/239405/18514/20666/242291",30
"GO:0030098","GO:0030098","lymphocyte differentiation","72/4775","395/23210",0.891091792651818,1,0.641482050625347,"14025/69754/20852/109880/68137/20869/12028/20848/79221/21672/11789/12387/11848/52683/27362/20807/20185/21929/11776/22433/58240/15902/50932/14534/19056/56335/12504/20230/17685/21417/20662/65113/12015/19271/67588/11352/20687/22174/19419/16183/16842/20351/19934/56717/18762/14357/108655/54644/14456/59009/19883/13655/16969/216742/74256/19401/13653/320404/56436/321006/381305/252838/18708/12484/58208/270110/56048/19229/22059/12010/22694/16852",72
"GO:0034724","GO:0034724","DNA replication-independent nucleosome organization","4/4775","30/23210",0.891884462142789,1,0.641482050625347,"104248/59001/114741/19646",4
"GO:0042481","GO:0042481","regulation of odontogenesis","4/4775","30/23210",0.891884462142789,1,0.641482050625347,"11789/22409/21821/239405",4
"GO:0042533","GO:0042533","tumor necrosis factor biosynthetic process","4/4775","30/23210",0.891884462142789,1,0.641482050625347,"17164/19164/11820/56228",4
"GO:0042534","GO:0042534","regulation of tumor necrosis factor biosynthetic process","4/4775","30/23210",0.891884462142789,1,0.641482050625347,"17164/19164/11820/56228",4
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","4/4775","30/23210",0.891884462142789,1,0.641482050625347,"68585/18569/21814/15213",4
"GO:0002024","GO:0002024","diet induced thermogenesis","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"11554/20660",2
"GO:0002836","GO:0002836","positive regulation of response to tumor cell","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"15510/12484",2
"GO:0002839","GO:0002839","positive regulation of immune response to tumor cell","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"15510/12484",2
"GO:0007096","GO:0007096","regulation of exit from mitosis","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"12576/12034",2
"GO:0034501","GO:0034501","protein localization to kinetochore","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"108911/12237",2
"GO:0042756","GO:0042756","drinking behavior","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"23948/17319",2
"GO:0045579","GO:0045579","positive regulation of B cell differentiation","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"22433/12015",2
"GO:0060413","GO:0060413","atrial septum morphogenesis","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"22761/12168",2
"GO:0060973","GO:0060973","cell migration involved in heart development","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"18186/234593",2
"GO:0090185","GO:0090185","negative regulation of kidney development","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"12387/12705",2
"GO:0090192","GO:0090192","regulation of glomerulus development","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"18591/13653",2
"GO:0097152","GO:0097152","mesenchymal cell apoptotic process","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"15251/64009",2
"GO:1902713","GO:1902713","regulation of interferon-gamma secretion","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"11352/19419",2
"GO:1904748","GO:1904748","regulation of apoptotic process involved in development","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"12028/21814",2
"GO:2000042","GO:2000042","negative regulation of double-strand break repair via homologous recombination","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"27223/50755",2
"GO:2001028","GO:2001028","positive regulation of endothelial cell chemotaxis","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"18591/20356",2
"GO:2001185","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","2/4775","17/23210",0.892412043512416,1,0.641482050625347,"19099/59009",2
"GO:0030326","GO:0030326","embryonic limb morphogenesis","24/4775","143/23210",0.892594941385585,1,0.641482050625347,"216795/19411/12028/65964/12387/19165/15182/19164/66910/14180/22418/14682/14683/56758/20429/16842/20481/18515/21821/277939/12288/239405/18514/242291",24
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","24/4775","143/23210",0.892594941385585,1,0.641482050625347,"216795/19411/12028/65964/12387/19165/15182/19164/66910/14180/22418/14682/14683/56758/20429/16842/20481/18515/21821/277939/12288/239405/18514/242291",24
"GO:0007595","GO:0007595","lactation","9/4775","60/23210",0.894313687847861,1,0.641482050625347,"11821/216233/22433/15251/12912/11941/18102/22282/545156",9
"GO:0045776","GO:0045776","negative regulation of blood pressure","9/4775","60/23210",0.894313687847861,1,0.641482050625347,"20656/59030/14683/18125/11554/18708/215615/11539/12168",9
"GO:0007389","GO:0007389","pattern specification process","86/4775","468/23210",0.894734283664026,1,0.641482050625347,"29871/11479/19411/13389/18749/18747/17260/11789/12387/15257/11764/19165/76779/20807/22658/16869/14232/19164/52906/17172/12808/66910/14534/15228/15251/22632/54713/26419/22418/11838/21417/59058/19719/16825/14561/18186/81898/19821/93840/18845/269275/24136/50884/16842/57434/67087/20481/71521/56334/30841/22255/20893/18553/11819/70495/22771/17127/73916/13796/224143/14472/18515/21375/241324/66042/107586/15402/15413/20473/21821/15213/17965/110796/277939/12705/18514/225876/11308/22059/16371/72475/72938/12168/240057/53883/13865",86
"GO:0072028","GO:0072028","nephron morphogenesis","13/4775","83/23210",0.896661283380539,1,0.641482050625347,"12387/16869/52906/13383/94275/269152/67087/16202/15213/114249/12705/18514/16371",13
"GO:0002418","GO:0002418","immune response to tumor cell","3/4775","24/23210",0.897854500470366,1,0.641482050625347,"15510/12484/15289",3
